965	0.865581572	0.918450058	0	0.511783004	0	0.003426332	0.000825814	0	0.340294868
970	0.850849748	0.903012216	0	0.484402657	0	0.00348093	0.000772115	0	0.345837772
975	0.834570169	0.885727525	0	0.457024395	0	0.003535528	0.000788554	0	0.351380676
980	0.818011045	0.865906894	0	0.428475827	0	0.003590125	0.000804994	0	0.35710451
985	0.801213801	0.843953311	0	0.400375098	0	0.003597941	0.000821433	0	0.362964839
990	0.783900797	0.821357906	0	0.373375982	0	0.003597941	0.000837873	0	0.368825197
995	0.76656723	0.794911087	0	0.343675733	0	0.003597941	0.000844508	0	0.37465772
1000	0.747893989	0.767746866	0	0.316098303	0	0.003597941	0.000844508	0	0.380489588
1005	0.729220748	0.742888689	0	0.289368033	0	0.003597941	0.000844508	0	0.386288792
1010	0.711176753	0.695045829	0	0.262902081	0	0.003597941	0.000844508	0	0.392035216
1015	0.693383694	0.657823384	0	0.236436099	0	0.003597941	0.000844508	0	0.39778161
1020	0.674336076	0.621075869	0	0.211405814	0	0.003597941	0.000844508	0	0.403775662
1025	0.653514564	0.579335451	0	0.188940465	0	0.003597941	0.000844508	0	0.409836084
1030	0.631827056	0.535129726	0	0.166544929	0	0.003597941	0.000844508	0	0.416061163
1035	0.608493447	0.487745017	0	0.14327243	0	0.003597941	0.000844508	0	0.422569245
1040	0.58465302	0.447834969	0	0.123585261	0	0.003597941	0.000844508	0	0.429077357
1045	0.560317397	0.402564526	0	0.106819838	0	0.003597941	0.000844508	0	0.435174227
1050	0.534560323	0.357889146	0	0.091541335	0	0.003597941	0.000844508	0	0.441248208
1055	0.508094311	0.320512593	0	0.077348724	0	0.003597941	0.000844508	0	0.447288603
1060	0.483602732	0.283841819	0	0.066212796	0	0.003597941	0.000844508	0	0.453267634
1065	0.459517658	0.254020333	0	0.055430893	0	0.003597941	0.000844508	0	0.459246665
1070	0.434794366	0.227762178	0	0.047013968	0	0.003597941	0.000823972	0	0.465225697
1075	0.409994185	0.204205975	0	0.039104253	0	0.003597941	0.000768507	0	0.471204728
1080	0.384799451	0.184676692	0	0.031406149	0	0	0.000713042	0	0.477183759
1085	0.359834969	0.165834472	0	0.027117755	0	0	0.000657578	0	0.483271867
1090	0.335374057	0.148737028	0	0.022829359	0	0	0.000602113	0	0.489383817
1095	0.311091751	0.132999912	0	0.018540965	0	0	0.000546648	0	0.49551177
1100	0.287006676	0.118426703	0	0.01425257	0	0	0.000491183	0	0.501694262
